linetype	fill	colour	xmin	xmax	ymin	ymax	key	showSelectedlegendlinetype	showSelectedlegendfill	showSelected.variable	showSelected.value	showSelected2	PANEL
1	#B3B3B3	#0000FF	2.5	3.5	3466	10036	xgboost 3 negative	error	negative	xgboost	79	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	80	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	3382	10036	xgboost 3 negative	error	negative	xgboost	80	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	81	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	3300	10036	xgboost 3 negative	error	negative	xgboost	81	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	82	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	3217	10036	xgboost 3 negative	error	negative	xgboost	82	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	83	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	3134	10036	xgboost 3 negative	error	negative	xgboost	83	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	84	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	3052	10036	xgboost 3 negative	error	negative	xgboost	84	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	85	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2969	10036	xgboost 3 negative	error	negative	xgboost	85	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	86	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2886	10036	xgboost 3 negative	error	negative	xgboost	86	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	87	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2807	10036	xgboost 3 negative	error	negative	xgboost	87	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	88	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2721	10036	xgboost 3 negative	error	negative	xgboost	88	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	89	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2638	10036	xgboost 3 negative	error	negative	xgboost	89	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	90	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2556	10036	xgboost 3 negative	error	negative	xgboost	90	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	91	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2473	10036	xgboost 3 negative	error	negative	xgboost	91	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	92	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2390	10036	xgboost 3 negative	error	negative	xgboost	92	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	93	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2308	10036	xgboost 3 negative	error	negative	xgboost	93	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	94	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2225	10036	xgboost 3 negative	error	negative	xgboost	94	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	95	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2142	10036	xgboost 3 negative	error	negative	xgboost	95	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	96	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	2060	10036	xgboost 3 negative	error	negative	xgboost	96	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	97	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	1979	10036	xgboost 3 negative	error	negative	xgboost	97	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	98	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	1894	10036	xgboost 3 negative	error	negative	xgboost	98	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	99	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	1812	10036	xgboost 3 negative	error	negative	xgboost	99	xgboost	1
1	#4D4D4D	#0000FF	2.5	3.5	0	0	xgboost 3 positive	error	positive	xgboost	100	xgboost	1
1	#B3B3B3	#0000FF	2.5	3.5	1770	10036	xgboost 3 negative	error	negative	xgboost	100	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1869	xgboost 4 positive	error	positive	xgboost	0	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	10036	10036	xgboost 4 negative	error	negative	xgboost	0	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1502	xgboost 4 positive	error	positive	xgboost	1	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9914	10036	xgboost 4 negative	error	negative	xgboost	1	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1340	xgboost 4 positive	error	positive	xgboost	2	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9832	10036	xgboost 4 negative	error	negative	xgboost	2	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1200	xgboost 4 positive	error	positive	xgboost	3	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9751	10036	xgboost 4 negative	error	negative	xgboost	3	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1109	xgboost 4 positive	error	positive	xgboost	4	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9669	10036	xgboost 4 negative	error	negative	xgboost	4	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1022	xgboost 4 positive	error	positive	xgboost	5	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9587	10036	xgboost 4 negative	error	negative	xgboost	5	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	948	xgboost 4 positive	error	positive	xgboost	6	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9506	10036	xgboost 4 negative	error	negative	xgboost	6	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	894	xgboost 4 positive	error	positive	xgboost	7	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9424	10036	xgboost 4 negative	error	negative	xgboost	7	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	839	xgboost 4 positive	error	positive	xgboost	8	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9342	10036	xgboost 4 negative	error	negative	xgboost	8	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	773	xgboost 4 positive	error	positive	xgboost	9	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9261	10036	xgboost 4 negative	error	negative	xgboost	9	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	730	xgboost 4 positive	error	positive	xgboost	10	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9179	10036	xgboost 4 negative	error	negative	xgboost	10	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	684	xgboost 4 positive	error	positive	xgboost	11	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9097	10036	xgboost 4 negative	error	negative	xgboost	11	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	624	xgboost 4 positive	error	positive	xgboost	12	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	9016	10036	xgboost 4 negative	error	negative	xgboost	12	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	568	xgboost 4 positive	error	positive	xgboost	13	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	8934	10036	xgboost 4 negative	error	negative	xgboost	13	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	513	xgboost 4 positive	error	positive	xgboost	14	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	8852	10036	xgboost 4 negative	error	negative	xgboost	14	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	486	xgboost 4 positive	error	positive	xgboost	15	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	8771	10036	xgboost 4 negative	error	negative	xgboost	15	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	453	xgboost 4 positive	error	positive	xgboost	16	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	8689	10036	xgboost 4 negative	error	negative	xgboost	16	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	428	xgboost 4 positive	error	positive	xgboost	17	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	8607	10036	xgboost 4 negative	error	negative	xgboost	17	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	400	xgboost 4 positive	error	positive	xgboost	18	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	8526	10036	xgboost 4 negative	error	negative	xgboost	18	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	376	xgboost 4 positive	error	positive	xgboost	19	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	8444	10036	xgboost 4 negative	error	negative	xgboost	19	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	348	xgboost 4 positive	error	positive	xgboost	20	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	8362	10036	xgboost 4 negative	error	negative	xgboost	20	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	319	xgboost 4 positive	error	positive	xgboost	21	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	8281	10036	xgboost 4 negative	error	negative	xgboost	21	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	293	xgboost 4 positive	error	positive	xgboost	22	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	8199	10036	xgboost 4 negative	error	negative	xgboost	22	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	277	xgboost 4 positive	error	positive	xgboost	23	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	8117	10036	xgboost 4 negative	error	negative	xgboost	23	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	250	xgboost 4 positive	error	positive	xgboost	24	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	8036	10036	xgboost 4 negative	error	negative	xgboost	24	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	228	xgboost 4 positive	error	positive	xgboost	25	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	7954	10036	xgboost 4 negative	error	negative	xgboost	25	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	208	xgboost 4 positive	error	positive	xgboost	26	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	7872	10036	xgboost 4 negative	error	negative	xgboost	26	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	184	xgboost 4 positive	error	positive	xgboost	27	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	7791	10036	xgboost 4 negative	error	negative	xgboost	27	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	163	xgboost 4 positive	error	positive	xgboost	28	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	7709	10036	xgboost 4 negative	error	negative	xgboost	28	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	147	xgboost 4 positive	error	positive	xgboost	29	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	7627	10036	xgboost 4 negative	error	negative	xgboost	29	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	134	xgboost 4 positive	error	positive	xgboost	30	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	7546	10036	xgboost 4 negative	error	negative	xgboost	30	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	124	xgboost 4 positive	error	positive	xgboost	31	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	7464	10036	xgboost 4 negative	error	negative	xgboost	31	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	112	xgboost 4 positive	error	positive	xgboost	32	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	7382	10036	xgboost 4 negative	error	negative	xgboost	32	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	100	xgboost 4 positive	error	positive	xgboost	33	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	7301	10036	xgboost 4 negative	error	negative	xgboost	33	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	88	xgboost 4 positive	error	positive	xgboost	34	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	7219	10036	xgboost 4 negative	error	negative	xgboost	34	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	82	xgboost 4 positive	error	positive	xgboost	35	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	7137	10036	xgboost 4 negative	error	negative	xgboost	35	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	71	xgboost 4 positive	error	positive	xgboost	36	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	7056	10036	xgboost 4 negative	error	negative	xgboost	36	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	60	xgboost 4 positive	error	positive	xgboost	37	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	6974	10036	xgboost 4 negative	error	negative	xgboost	37	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	50	xgboost 4 positive	error	positive	xgboost	38	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	6892	10036	xgboost 4 negative	error	negative	xgboost	38	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	45	xgboost 4 positive	error	positive	xgboost	39	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	6811	10036	xgboost 4 negative	error	negative	xgboost	39	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	40	xgboost 4 positive	error	positive	xgboost	40	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	6729	10036	xgboost 4 negative	error	negative	xgboost	40	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	36	xgboost 4 positive	error	positive	xgboost	41	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	6647	10036	xgboost 4 negative	error	negative	xgboost	41	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	31	xgboost 4 positive	error	positive	xgboost	42	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	6566	10036	xgboost 4 negative	error	negative	xgboost	42	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	29	xgboost 4 positive	error	positive	xgboost	43	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	6484	10036	xgboost 4 negative	error	negative	xgboost	43	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	23	xgboost 4 positive	error	positive	xgboost	44	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	6402	10036	xgboost 4 negative	error	negative	xgboost	44	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	19	xgboost 4 positive	error	positive	xgboost	45	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	6321	10036	xgboost 4 negative	error	negative	xgboost	45	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	17	xgboost 4 positive	error	positive	xgboost	46	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	6239	10036	xgboost 4 negative	error	negative	xgboost	46	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	16	xgboost 4 positive	error	positive	xgboost	47	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	6157	10036	xgboost 4 negative	error	negative	xgboost	47	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	12	xgboost 4 positive	error	positive	xgboost	48	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	6076	10036	xgboost 4 negative	error	negative	xgboost	48	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	11	xgboost 4 positive	error	positive	xgboost	49	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5995	10036	xgboost 4 negative	error	negative	xgboost	49	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	9	xgboost 4 positive	error	positive	xgboost	50	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5912	10036	xgboost 4 negative	error	negative	xgboost	50	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	8	xgboost 4 positive	error	positive	xgboost	51	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5830	10036	xgboost 4 negative	error	negative	xgboost	51	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	7	xgboost 4 positive	error	positive	xgboost	52	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5749	10036	xgboost 4 negative	error	negative	xgboost	52	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	6	xgboost 4 positive	error	positive	xgboost	53	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5667	10036	xgboost 4 negative	error	negative	xgboost	53	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	6	xgboost 4 positive	error	positive	xgboost	54	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5585	10036	xgboost 4 negative	error	negative	xgboost	54	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	4	xgboost 4 positive	error	positive	xgboost	55	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5504	10036	xgboost 4 negative	error	negative	xgboost	55	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	3	xgboost 4 positive	error	positive	xgboost	56	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5422	10036	xgboost 4 negative	error	negative	xgboost	56	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	2	xgboost 4 positive	error	positive	xgboost	57	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5340	10036	xgboost 4 negative	error	negative	xgboost	57	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	2	xgboost 4 positive	error	positive	xgboost	58	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5259	10036	xgboost 4 negative	error	negative	xgboost	58	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	2	xgboost 4 positive	error	positive	xgboost	59	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5177	10036	xgboost 4 negative	error	negative	xgboost	59	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1	xgboost 4 positive	error	positive	xgboost	60	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5095	10036	xgboost 4 negative	error	negative	xgboost	60	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1	xgboost 4 positive	error	positive	xgboost	61	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	5014	10036	xgboost 4 negative	error	negative	xgboost	61	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1	xgboost 4 positive	error	positive	xgboost	62	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4932	10036	xgboost 4 negative	error	negative	xgboost	62	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1	xgboost 4 positive	error	positive	xgboost	63	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4850	10036	xgboost 4 negative	error	negative	xgboost	63	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1	xgboost 4 positive	error	positive	xgboost	64	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4769	10036	xgboost 4 negative	error	negative	xgboost	64	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1	xgboost 4 positive	error	positive	xgboost	65	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4687	10036	xgboost 4 negative	error	negative	xgboost	65	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1	xgboost 4 positive	error	positive	xgboost	66	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4605	10036	xgboost 4 negative	error	negative	xgboost	66	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1	xgboost 4 positive	error	positive	xgboost	67	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4524	10036	xgboost 4 negative	error	negative	xgboost	67	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1	xgboost 4 positive	error	positive	xgboost	68	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4442	10036	xgboost 4 negative	error	negative	xgboost	68	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	1	xgboost 4 positive	error	positive	xgboost	69	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4360	10036	xgboost 4 negative	error	negative	xgboost	69	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	70	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4279	10036	xgboost 4 negative	error	negative	xgboost	70	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	71	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4197	10036	xgboost 4 negative	error	negative	xgboost	71	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	72	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4115	10036	xgboost 4 negative	error	negative	xgboost	72	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	73	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	4034	10036	xgboost 4 negative	error	negative	xgboost	73	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	74	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3952	10036	xgboost 4 negative	error	negative	xgboost	74	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	75	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3870	10036	xgboost 4 negative	error	negative	xgboost	75	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	76	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3789	10036	xgboost 4 negative	error	negative	xgboost	76	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	77	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3707	10036	xgboost 4 negative	error	negative	xgboost	77	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	78	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3625	10036	xgboost 4 negative	error	negative	xgboost	78	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	79	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3544	10036	xgboost 4 negative	error	negative	xgboost	79	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	80	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3462	10036	xgboost 4 negative	error	negative	xgboost	80	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	81	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3380	10036	xgboost 4 negative	error	negative	xgboost	81	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	82	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3299	10036	xgboost 4 negative	error	negative	xgboost	82	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	83	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3217	10036	xgboost 4 negative	error	negative	xgboost	83	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	84	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3135	10036	xgboost 4 negative	error	negative	xgboost	84	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	85	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	3054	10036	xgboost 4 negative	error	negative	xgboost	85	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	86	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2972	10036	xgboost 4 negative	error	negative	xgboost	86	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	87	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2890	10036	xgboost 4 negative	error	negative	xgboost	87	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	88	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2809	10036	xgboost 4 negative	error	negative	xgboost	88	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	89	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2727	10036	xgboost 4 negative	error	negative	xgboost	89	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	90	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2645	10036	xgboost 4 negative	error	negative	xgboost	90	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	91	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2564	10036	xgboost 4 negative	error	negative	xgboost	91	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	92	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2482	10036	xgboost 4 negative	error	negative	xgboost	92	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	93	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2400	10036	xgboost 4 negative	error	negative	xgboost	93	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	94	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2319	10036	xgboost 4 negative	error	negative	xgboost	94	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	95	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2237	10036	xgboost 4 negative	error	negative	xgboost	95	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	96	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2155	10036	xgboost 4 negative	error	negative	xgboost	96	xgboost	1
1	#4D4D4D	#0000FF	3.5	4.5	0	0	xgboost 4 positive	error	positive	xgboost	97	xgboost	1
1	#B3B3B3	#0000FF	3.5	4.5	2074	10036	xgboost 4 negative	error	negative	xgboost	97	xgboost	1
