colour	x	xend	y	yend	showSelected1	PANEL
#0000FF	0.000161201576702297	0.000175162378582172	36.6743050712364	36.6743050712364	xgboost	1
#0000FF	0.000175162378582172	0.000188496167538688	37.4912822556541	37.4912822556541	xgboost	1
#0000FF	0.000188496167538688	0.000207433055038564	38.3082594400717	38.3082594400717	xgboost	1
#0000FF	0.000207433055038564	0.0002288725663675	39.1252366244894	39.1252366244894	xgboost	1
#0000FF	0.0002288725663675	0.000252228579483926	39.9422138089071	39.9422138089071	xgboost	1
#0000FF	0.000252228579483926	0.000275668338872492	40.7591909933247	40.7591909933247	xgboost	1
#0000FF	0.000275668338872492	0.000311567273456603	41.5761681777424	41.5761681777424	xgboost	1
#0000FF	0.000311567273456603	0.00035329457023181	42.39314536216	42.39314536216	xgboost	1
#0000FF	0.00035329457023181	0.00040648938738741	43.2001594101823	43.2001594101823	xgboost	1
#0000FF	0.00040648938738741	0.000465051707578823	44.0171365946	44.0171365946	xgboost	1
#0000FF	0.000465051707578823	0.00053804024355486	44.8341137790176	44.8341137790176	xgboost	1
#0000FF	0.00053804024355486	0.000617000972852111	45.6510909634353	45.6510909634353	xgboost	1
#0000FF	0.000617000972852111	0.000780726375523955	46.4581050114576	46.4581050114576	xgboost	1
#0000FF	0.000780726375523955	0.00109877914655954	47.2750821958753	47.2750821958753	xgboost	1
#0000FF	0.00109877914655954	0.00169278110843152	48.0920593802929	48.0920593802929	xgboost	1
#0000FF	0.00169278110843152	0.00234309444203973	48.8990734283152	48.8990734283152	xgboost	1
#0000FF	0.00234309444203973	0.00328809977509081	49.7160506127329	49.7160506127329	xgboost	1
#0000FF	0.00328809977509081	0.00452610896900296	50.5330277971506	50.5330277971506	xgboost	1
#0000FF	0.00452610896900296	0.00596995558589697	51.3500049815682	51.3500049815682	xgboost	1
#0000FF	0.00596995558589697	0.00708082551136613	52.1669821659859	52.1669821659859	xgboost	1
#0000FF	0.00708082551136613	0.00876955315470695	52.9739962140082	52.9739962140082	xgboost	1
#0000FF	0.00876955315470695	0.010388701222837	53.7909733984258	53.7909733984258	xgboost	1
#0000FF	0.010388701222837	0.0125519866123795	54.6079505828435	54.6079505828435	xgboost	1
#0000FF	0.0125519866123795	0.0159479826688767	55.4149646308658	55.4149646308658	xgboost	1
#0000FF	0.0159479826688767	0.018694220110774	56.2319418152835	56.2319418152835	xgboost	1
#0000FF	0.018694220110774	0.0223663076758385	57.0289927269104	57.0289927269104	xgboost	1
#0000FF	0.0223663076758385	0.0264308173209429	57.8260436385374	57.8260436385374	xgboost	1
#0000FF	0.0264308173209429	0.0317431502044201	58.6330576865597	58.6330576865597	xgboost	1
#0000FF	0.0317431502044201	0.0399300754070282	59.4500348709774	59.4500348709774	xgboost	1
#0000FF	0.0399300754070282	0.0480696074664593	60.2670120553951	60.2670120553951	xgboost	1
#0000FF	0.0480696074664593	0.0575248524546623	61.0740261034174	61.0740261034174	xgboost	1
#0000FF	0.0575248524546623	0.0684177875518799	61.891003287835	61.891003287835	xgboost	1
#0000FF	0.0684177875518799	0.0799163058400154	62.658164790276	62.658164790276	xgboost	1
#0000FF	0.0799163058400154	0.0930160731077194	63.4352894291123	63.4352894291123	xgboost	1
#0000FF	0.0930160731077194	0.104974627494812	64.2323403407393	64.2323403407393	xgboost	1
#0000FF	0.104974627494812	0.121462553739548	64.9895387067849	64.9895387067849	xgboost	1
#0000FF	0.121462553739548	0.140873610973358	65.7467370728305	65.7467370728305	xgboost	1
#0000FF	0.140873610973358	0.158020377159119	66.4740460296902	66.4740460296902	xgboost	1
#0000FF	0.158020377159119	0.17497456073761	67.2710969413171	67.2710969413171	xgboost	1
#0000FF	0.17497456073761	0.191671878099442	68.0282953073628	68.0282953073628	xgboost	1
#0000FF	0.191671878099442	0.215985715389252	68.7655674006177	68.7655674006177	xgboost	1
#0000FF	0.215985715389252	0.237952277064323	69.512802630268	69.512802630268	xgboost	1
#0000FF	0.237952277064323	0.259741723537445	70.2102221779416	70.2102221779416	xgboost	1
#0000FF	0.259741723537445	0.279605716466904	70.8677891800339	70.8677891800339	xgboost	1
#0000FF	0.279605716466904	0.298734843730927	71.6150244096842	71.6150244096842	xgboost	1
#0000FF	0.298734843730927	0.317542463541031	72.3423333665438	72.3423333665438	xgboost	1
#0000FF	0.317542463541031	0.339241027832031	72.9799740958454	72.9799740958454	xgboost	1
#0000FF	0.339241027832031	0.363566070795059	73.6176148251469	73.6176148251469	xgboost	1
#0000FF	0.363566070795059	0.380813270807266	74.3548869184019	74.3548869184019	xgboost	1
#0000FF	0.380813270807266	0.400353163480759	75.0722327388662	75.0722327388662	xgboost	1
#0000FF	0.400353163480759	0.422302484512329	75.7098734681678	75.7098734681678	xgboost	1
#0000FF	0.422302484512329	0.444877207279205	76.36744047026	76.36744047026	xgboost	1
#0000FF	0.444877207279205	0.46877047419548	77.0250074723523	77.0250074723523	xgboost	1
#0000FF	0.46877047419548	0.491874754428864	77.5729799740959	77.5729799740959	xgboost	1
#0000FF	0.491874754428864	0.513134896755219	78.2106207033974	78.2106207033974	xgboost	1
#0000FF	0.513134896755219	0.537420034408569	78.7486300687456	78.7486300687456	xgboost	1
#0000FF	0.537420034408569	0.558062374591827	79.3563813888612	79.3563813888612	xgboost	1
#0000FF	0.558062374591827	0.577051520347595	79.8844276178141	79.8844276178141	xgboost	1
#0000FF	0.577051520347595	0.598789691925049	80.3825844375809	80.3825844375809	xgboost	1
#0000FF	0.598789691925049	0.618865847587585	80.8309255753711	80.8309255753711	xgboost	1
#0000FF	0.618865847587585	0.636195003986359	81.2593404403707	81.2593404403707	xgboost	1
#0000FF	0.636195003986359	0.65209299325943	81.7973498057189	81.7973498057189	xgboost	1
#0000FF	0.65209299325943	0.665894687175751	82.185912125137	82.185912125137	xgboost	1
#0000FF	0.665894687175751	0.68293297290802	82.6541795357178	82.6541795357178	xgboost	1
#0000FF	0.68293297290802	0.699593186378479	83.0925575371127	83.0925575371127	xgboost	1
#0000FF	0.699593186378479	0.716879010200501	83.4811198565308	83.4811198565308	xgboost	1
#0000FF	0.716879010200501	0.731555879116058	83.9194978579257	83.9194978579257	xgboost	1
#0000FF	0.731555879116058	0.745257377624512	84.2482813589718	84.2482813589718	xgboost	1
#0000FF	0.745257377624512	0.759671568870544	84.4674703596692	84.4674703596692	xgboost	1
#0000FF	0.759671568870544	0.772752106189728	84.7364750423433	84.7364750423433	xgboost	1
#0000FF	0.772752106189728	0.787318229675293	84.846069542692	84.846069542692	xgboost	1
#0000FF	0.787318229675293	0.80088871717453	85.0254059978081	85.0254059978081	xgboost	1
#0000FF	0.80088871717453	0.813005983829499	85.1150742253662	85.1150742253662	xgboost	1
#0000FF	0.813005983829499	0.830629587173462	85.0453322705988	85.0453322705988	xgboost	1
#0000FF	0.830629587173462	0.846736311912537	85.1250373617615	85.1250373617615	xgboost	1
#0000FF	0.846736311912537	0.867287695407868	84.666733087576	84.666733087576	xgboost	1
#0000FF	0.867287695407868	0.892157077789307	83.8896084487397	83.8896084487397	xgboost	1
#0000FF	0.892157077789307	1	81.7176447145562	81.7176447145562	xgboost	1
#0000FF	0	1.87102182280796e-06	18.1329082395138	18.1329082395138	xgboost	1
#0000FF	1.87102182280796e-06	3.38002905664325e-06	18.551359968118	18.551359968118	xgboost	1
#0000FF	3.38002905664325e-06	6.77056823406019e-06	19.3683371525356	19.3683371525356	xgboost	1
#0000FF	6.77056823406019e-06	1.2135763427068e-05	20.1853143369533	20.1853143369533	xgboost	1
#0000FF	1.2135763427068e-05	1.77296878973721e-05	21.0022915213709	21.0022915213709	xgboost	1
#0000FF	1.77296878973721e-05	2.56578150583664e-05	21.8192687057886	21.8192687057886	xgboost	1
#0000FF	2.56578150583664e-05	3.609298801166e-05	22.6362458902062	22.6362458902062	xgboost	1
#0000FF	3.609298801166e-05	4.40267031081021e-05	23.4831124838099	23.4831124838099	xgboost	1
#0000FF	4.40267031081021e-05	5.14022976858542e-05	24.2901265318322	24.2901265318322	xgboost	1
#0000FF	5.14022976858542e-05	5.98257065576036e-05	25.0971405798545	25.0971405798545	xgboost	1
#0000FF	5.98257065576036e-05	7.07331637386233e-05	25.9141177642722	25.9141177642722	xgboost	1
#0000FF	7.07331637386233e-05	8.06178577477113e-05	26.7410580850852	26.7410580850852	xgboost	1
#0000FF	8.06178577477113e-05	9.05558699741959e-05	27.5480721331075	27.5480721331075	xgboost	1
#0000FF	9.05558699741959e-05	0.000102964862890076	28.3750124539205	28.3750124539205	xgboost	1
#0000FF	0.000102964862890076	0.000112150977656711	29.2019527747335	29.2019527747335	xgboost	1
#0000FF	0.000112150977656711	0.000121344666695222	30.0189299591511	30.0189299591511	xgboost	1
#0000FF	0.000121344666695222	0.000132409899379127	30.8259440071735	30.8259440071735	xgboost	1
#0000FF	0.000132409899379127	0.000144913501571864	31.6528843279865	31.6528843279865	xgboost	1
#0000FF	0.000144913501571864	0.00015977154544089	32.4598983760088	32.4598983760088	xgboost	1
#0000FF	0.00015977154544089	0.000173451990121976	33.2968018332171	33.2968018332171	xgboost	1
#0000FF	0.000173451990121976	0.000191299011930823	34.1038158812394	34.1038158812394	xgboost	1
#0000FF	0.000191299011930823	0.000205288772122003	34.9207930656571	34.9207930656571	xgboost	1
#0000FF	0.000205288772122003	0.000222299742745235	35.7377702500747	35.7377702500747	xgboost	1
#0000FF	0.000222299742745235	0.000245229399297386	36.5547474344924	36.5547474344924	xgboost	1
#0000FF	0.000245229399297386	0.000276422390015796	37.37172461891	37.37172461891	xgboost	1
#0000FF	0.000276422390015796	0.000303598237223923	38.198664939723	38.198664939723	xgboost	1
#0000FF	0.000303598237223923	0.000328390102367848	39.0156421241407	39.0156421241407	xgboost	1
#0000FF	0.000328390102367848	0.000356852397089824	39.8326193085583	39.8326193085583	xgboost	1
#0000FF	0.000356852397089824	0.000395420036511496	40.649596492976	40.649596492976	xgboost	1
#0000FF	0.000395420036511496	0.000435008492786437	41.4665736773936	41.4665736773936	xgboost	1
#0000FF	0.000435008492786437	0.000477227265946567	42.303477134602	42.303477134602	xgboost	1
#0000FF	0.000477227265946567	0.000538384192623198	43.1005280462289	43.1005280462289	xgboost	1
#0000FF	0.000538384192623198	0.000618532125372439	43.9175052306466	43.9175052306466	xgboost	1
#0000FF	0.000618532125372439	0.000706438266206533	44.7344824150643	44.7344824150643	xgboost	1
#0000FF	0.000706438266206533	0.000839348707813769	45.5414964630866	45.5414964630866	xgboost	1
#0000FF	0.000839348707813769	0.00108924740925431	46.3584736475043	46.3584736475043	xgboost	1
#0000FF	0.00108924740925431	0.00143683492206037	47.1854139683172	47.1854139683172	xgboost	1
#0000FF	0.00143683492206037	0.00195394759066403	48.0023911527349	48.0023911527349	xgboost	1
#0000FF	0.00195394759066403	0.00279984157532454	48.8193683371525	48.8193683371525	xgboost	1
#0000FF	0.00279984157532454	0.0035780577454716	49.6263823851749	49.6263823851749	xgboost	1
#0000FF	0.0035780577454716	0.00476469611749053	50.4333964331972	50.4333964331972	xgboost	1
#0000FF	0.00476469611749053	0.00594825716689229	51.2404104812195	51.2404104812195	xgboost	1
#0000FF	0.00594825716689229	0.00726337637752295	52.0673508020325	52.0673508020325	xgboost	1
#0000FF	0.00726337637752295	0.00908579677343369	52.8843279864501	52.8843279864501	xgboost	1
#0000FF	0.00908579677343369	0.0110297566279769	53.6913420344725	53.6913420344725	xgboost	1
#0000FF	0.0110297566279769	0.0134876891970634	54.4983560824948	54.4983560824948	xgboost	1
#0000FF	0.0134876891970634	0.0165462084114552	55.3153332669124	55.3153332669124	xgboost	1
#0000FF	0.0165462084114552	0.0197837073355913	56.1323104513301	56.1323104513301	xgboost	1
#0000FF	0.0197837073355913	0.0246887598186731	56.9592507721431	56.9592507721431	xgboost	1
#0000FF	0.0246887598186731	0.0302002336829901	57.7563016837701	57.7563016837701	xgboost	1
#0000FF	0.0302002336829901	0.0377552807331085	58.5433894590017	58.5433894590017	xgboost	1
#0000FF	0.0377552807331085	0.0458322316408157	59.3603666434194	59.3603666434194	xgboost	1
#0000FF	0.0458322316408157	0.0568176209926605	60.147454418651	60.147454418651	xgboost	1
#0000FF	0.0568176209926605	0.0649408996105194	60.9544684666733	60.9544684666733	xgboost	1
#0000FF	0.0649408996105194	0.0774908214807511	61.7814087874863	61.7814087874863	xgboost	1
#0000FF	0.0774908214807511	0.0909277647733688	62.5784596991133	62.5784596991133	xgboost	1
#0000FF	0.0909277647733688	0.104806989431381	63.3755106107403	63.3755106107403	xgboost	1
#0000FF	0.104806989431381	0.122014865279198	64.1426721131812	64.1426721131812	xgboost	1
#0000FF	0.122014865279198	0.13665708899498	64.9397230248082	64.9397230248082	xgboost	1
#0000FF	0.13665708899498	0.152747303247452	65.7367739364352	65.7367739364352	xgboost	1
#0000FF	0.152747303247452	0.16988916695118	66.5238617116668	66.5238617116668	xgboost	1
#0000FF	0.16988916695118	0.185936570167542	67.3308757596892	67.3308757596892	xgboost	1
#0000FF	0.185936570167542	0.201969116926193	68.0980372621301	68.0980372621301	xgboost	1
#0000FF	0.201969116926193	0.220344409346581	68.8651987645711	68.8651987645711	xgboost	1
#0000FF	0.220344409346581	0.239473268389702	69.6124339942214	69.6124339942214	xgboost	1
#0000FF	0.239473268389702	0.262181401252747	70.399521769453	70.399521769453	xgboost	1
#0000FF	0.262181401252747	0.285576522350311	71.1467569991033	71.1467569991033	xgboost	1
#0000FF	0.285576522350311	0.306923598051071	71.8641028195676	71.8641028195676	xgboost	1
#0000FF	0.306923598051071	0.328962385654449	72.4917804124739	72.4917804124739	xgboost	1
#0000FF	0.328962385654449	0.349807918071747	73.1991630965428	73.1991630965428	xgboost	1
#0000FF	0.349807918071747	0.367734402418137	73.9463983261931	73.9463983261931	xgboost	1
#0000FF	0.367734402418137	0.388725072145462	74.5740759190993	74.5740759190993	xgboost	1
#0000FF	0.388725072145462	0.410001069307327	75.2117166484009	75.2117166484009	xgboost	1
#0000FF	0.410001069307327	0.431457728147507	75.9190993324699	75.9190993324699	xgboost	1
#0000FF	0.431457728147507	0.449972897768021	76.5866294709575	76.5866294709575	xgboost	1
#0000FF	0.449972897768021	0.472734212875366	77.2940121550264	77.2940121550264	xgboost	1
#0000FF	0.472734212875366	0.490679532289505	77.9914317027	77.9914317027	xgboost	1
#0000FF	0.490679532289505	0.511930882930756	78.668924977583	78.668924977583	xgboost	1
#0000FF	0.511930882930756	0.533125877380371	79.3065657068845	79.3065657068845	xgboost	1
#0000FF	0.533125877380371	0.550111591815949	79.7947593902561	79.7947593902561	xgboost	1
#0000FF	0.550111591815949	0.571273684501648	80.2630268008369	80.2630268008369	xgboost	1
#0000FF	0.571273684501648	0.587485194206238	80.8807412573478	80.8807412573478	xgboost	1
#0000FF	0.587485194206238	0.606917560100555	81.3788980771147	81.3788980771147	xgboost	1
#0000FF	0.606917560100555	0.6244757771492	81.7873866693235	81.7873866693235	xgboost	1
#0000FF	0.6244757771492	0.642729938030243	82.2556540799044	82.2556540799044	xgboost	1
#0000FF	0.642729938030243	0.660582423210144	82.7438477632759	82.7438477632759	xgboost	1
#0000FF	0.660582423210144	0.677090287208557	83.2121151738567	83.2121151738567	xgboost	1
#0000FF	0.677090287208557	0.689101338386536	83.6903457208329	83.6903457208329	xgboost	1
#0000FF	0.689101338386536	0.706017017364502	84.2283550861811	84.2283550861811	xgboost	1
#0000FF	0.706017017364502	0.720912337303162	84.5671017236226	84.5671017236226	xgboost	1
#0000FF	0.720912337303162	0.734476208686829	84.9357377702501	84.9357377702501	xgboost	1
#0000FF	0.734476208686829	0.749896585941315	85.2147055893195	85.2147055893195	xgboost	1
#0000FF	0.749896585941315	0.764434814453125	85.4538208628076	85.4538208628076	xgboost	1
#0000FF	0.764434814453125	0.779434382915497	85.5335259539703	85.5335259539703	xgboost	1
#0000FF	0.779434382915497	0.792964398860931	85.583341635947	85.583341635947	xgboost	1
#0000FF	0.792964398860931	0.805621206760407	85.7925675002491	85.7925675002491	xgboost	1
#0000FF	0.805621206760407	0.82195633649826	85.7028992726911	85.7028992726911	xgboost	1
#0000FF	0.82195633649826	0.840732157230377	85.5335259539703	85.5335259539703	xgboost	1
#0000FF	0.840732157230377	0.860238432884216	85.1549267709475	85.1549267709475	xgboost	1
#0000FF	0.860238432884216	0.886753857135773	84.2482813589718	84.2482813589718	xgboost	1
#0000FF	0.886753857135773	1	81.8670917604862	81.8670917604862	xgboost	1
#0000FF	0	1.88116121080384e-06	17.6365085691511	17.6365085691511	xgboost	1
#0000FF	1.88116121080384e-06	5.13277882419061e-06	18.0550019928258	18.0550019928258	xgboost	1
#0000FF	5.13277882419061e-06	1.05410463220324e-05	18.8720605819051	18.8720605819051	xgboost	1
#0000FF	1.05410463220324e-05	1.50875093822833e-05	19.7190115583898	19.7190115583898	xgboost	1
#0000FF	1.50875093822833e-05	2.07653392862994e-05	20.526106018334	20.526106018334	xgboost	1
#0000FF	2.07653392862994e-05	2.76200080406852e-05	21.3431646074133	21.3431646074133	xgboost	1
#0000FF	2.76200080406852e-05	3.58402030542493e-05	22.1701873256277	22.1701873256277	xgboost	1
#0000FF	3.58402030542493e-05	4.68178950541187e-05	22.9972100438422	22.9972100438422	xgboost	1
#0000FF	4.68178950541187e-05	6.0524464061018e-05	23.8142686329215	23.8142686329215	xgboost	1
#0000FF	6.0524464061018e-05	7.80649424996226e-05	24.6412913511359	24.6412913511359	xgboost	1
#0000FF	7.80649424996226e-05	9.26759166759439e-05	25.4683140693503	25.4683140693503	xgboost	1
#0000FF	9.26759166759439e-05	0.000113854555820581	26.2853726584297	26.2853726584297	xgboost	1
#0000FF	0.000113854555820581	0.000128828745801002	27.1123953766441	27.1123953766441	xgboost	1
#0000FF	0.000128828745801002	0.00014433499018196	27.9693104822639	27.9693104822639	xgboost	1
#0000FF	0.00014433499018196	0.00015606805391144	28.7564766839378	28.7564766839378	xgboost	1
#0000FF	0.00015606805391144	0.000167231570230797	29.5834994021523	29.5834994021523	xgboost	1
#0000FF	0.000167231570230797	0.00017787805700209	30.4105221203667	30.4105221203667	xgboost	1
#0000FF	0.00017787805700209	0.000189083541044965	31.227580709446	31.227580709446	xgboost	1
#0000FF	0.000189083541044965	0.000199345959117636	32.0546034276604	32.0546034276604	xgboost	1
#0000FF	0.000199345959117636	0.000210950631299056	32.8816261458749	32.8816261458749	xgboost	1
#0000FF	0.000210950631299056	0.000222339382162318	33.6986847349542	33.6986847349542	xgboost	1
#0000FF	0.000222339382162318	0.000235498853726313	34.5356715823037	34.5356715823037	xgboost	1
#0000FF	0.000235498853726313	0.000247283081989735	35.352730171383	35.352730171383	xgboost	1
#0000FF	0.000247283081989735	0.000261717534158379	36.1697887604623	36.1697887604623	xgboost	1
#0000FF	0.000261717534158379	0.000278580468147993	36.9968114786768	36.9968114786768	xgboost	1
#0000FF	0.000278580468147993	0.000293578486889601	37.8238341968912	37.8238341968912	xgboost	1
#0000FF	0.000293578486889601	0.000313579075736925	38.6309286568354	38.6309286568354	xgboost	1
#0000FF	0.000313579075736925	0.000334651354933158	39.4579513750498	39.4579513750498	xgboost	1
#0000FF	0.000334651354933158	0.000360192352673039	40.2849740932643	40.2849740932643	xgboost	1
#0000FF	0.000360192352673039	0.000381581194233149	41.1020326823436	41.1020326823436	xgboost	1
#0000FF	0.000381581194233149	0.000404070859076455	41.929055400558	41.929055400558	xgboost	1
#0000FF	0.000404070859076455	0.000427815917646513	42.7560781187724	42.7560781187724	xgboost	1
#0000FF	0.000427815917646513	0.000474795000627637	43.5731367078517	43.5731367078517	xgboost	1
#0000FF	0.000474795000627637	0.000523898517712951	44.4001594260662	44.4001594260662	xgboost	1
#0000FF	0.000523898517712951	0.00061424943851307	45.2271821442806	45.2271821442806	xgboost	1
#0000FF	0.00061424943851307	0.000732279964722693	46.0342766042248	46.0342766042248	xgboost	1
#0000FF	0.000732279964722693	0.00102887873072177	46.8712634515743	46.8712634515743	xgboost	1
#0000FF	0.00102887873072177	0.00153451832011342	47.6883220406537	47.6883220406537	xgboost	1
#0000FF	0.00153451832011342	0.00219581904821098	48.505380629733	48.505380629733	xgboost	1
#0000FF	0.00219581904821098	0.00314218923449516	49.3224392188123	49.3224392188123	xgboost	1
#0000FF	0.00314218923449516	0.0041179726831615	50.1394978078916	50.1394978078916	xgboost	1
#0000FF	0.0041179726831615	0.00529646081849933	50.9565563969709	50.9565563969709	xgboost	1
#0000FF	0.00529646081849933	0.00659975549206138	51.7835791151854	51.7835791151854	xgboost	1
#0000FF	0.00659975549206138	0.0083103934302926	52.6106018333998	52.6106018333998	xgboost	1
#0000FF	0.0083103934302926	0.0103031396865845	53.4276604224791	53.4276604224791	xgboost	1
#0000FF	0.0103031396865845	0.0127666918560863	54.2546831406935	54.2546831406935	xgboost	1
#0000FF	0.0127666918560863	0.0164718069136143	55.0817058589079	55.0817058589079	xgboost	1
#0000FF	0.0164718069136143	0.0205712262541056	55.8888003188521	55.8888003188521	xgboost	1
#0000FF	0.0205712262541056	0.0246735475957394	56.7158230370666	56.7158230370666	xgboost	1
#0000FF	0.0246735475957394	0.0293815974146128	57.5328816261459	57.5328816261459	xgboost	1
#0000FF	0.0293815974146128	0.0342367328703403	58.3399760860901	58.3399760860901	xgboost	1
#0000FF	0.0342367328703403	0.0426934137940407	59.1570346751694	59.1570346751694	xgboost	1
#0000FF	0.0426934137940407	0.0515560694038868	59.9541650059785	59.9541650059785	xgboost	1
#0000FF	0.0515560694038868	0.0629683881998062	60.7712235950578	60.7712235950578	xgboost	1
#0000FF	0.0629683881998062	0.0736072435975075	61.578318055002	61.578318055002	xgboost	1
#0000FF	0.0736072435975075	0.0843709632754326	62.3953766440813	62.3953766440813	xgboost	1
#0000FF	0.0843709632754326	0.0969708636403084	63.2124352331606	63.2124352331606	xgboost	1
#0000FF	0.0969708636403084	0.110785976052284	63.9896373056995	63.9896373056995	xgboost	1
#0000FF	0.110785976052284	0.125315427780151	64.7469111199681	64.7469111199681	xgboost	1
#0000FF	0.125315427780151	0.139497190713882	65.5440414507772	65.5440414507772	xgboost	1
#0000FF	0.139497190713882	0.157146289944649	66.3212435233161	66.3212435233161	xgboost	1
#0000FF	0.157146289944649	0.173014864325523	67.0486249501794	67.0486249501794	xgboost	1
#0000FF	0.173014864325523	0.192792400717735	67.805898764448	67.805898764448	xgboost	1
#0000FF	0.192792400717735	0.21329154074192	68.5831008369869	68.5831008369869	xgboost	1
#0000FF	0.21329154074192	0.232738509774208	69.3304105221204	69.3304105221204	xgboost	1
#0000FF	0.232738509774208	0.254005312919617	70.0577919489837	70.0577919489837	xgboost	1
#0000FF	0.254005312919617	0.277572423219681	70.8250298923874	70.8250298923874	xgboost	1
#0000FF	0.277572423219681	0.296367079019547	71.582303706656	71.582303706656	xgboost	1
#0000FF	0.296367079019547	0.315944135189056	72.3196492626544	72.3196492626544	xgboost	1
#0000FF	0.315944135189056	0.333959698677063	73.0769230769231	73.0769230769231	xgboost	1
#0000FF	0.333959698677063	0.358193874359131	73.7445197289757	73.7445197289757	xgboost	1
#0000FF	0.358193874359131	0.377815186977387	74.4420087684337	74.4420087684337	xgboost	1
#0000FF	0.377815186977387	0.401550263166428	75.1295336787565	75.1295336787565	xgboost	1
#0000FF	0.401550263166428	0.422199219465256	75.787166201674	75.787166201674	xgboost	1
#0000FF	0.422199219465256	0.445531129837036	76.4746911119968	76.4746911119968	xgboost	1
#0000FF	0.445531129837036	0.467586636543274	77.192108409725	77.192108409725	xgboost	1
#0000FF	0.467586636543274	0.488416999578476	77.7799920286967	77.7799920286967	xgboost	1
#0000FF	0.488416999578476	0.506003260612488	78.417696293344	78.417696293344	xgboost	1
#0000FF	0.506003260612488	0.524373769760132	78.9756875249103	78.9756875249103	xgboost	1
#0000FF	0.524373769760132	0.544679462909699	79.5536070147469	79.5536070147469	xgboost	1
#0000FF	0.544679462909699	0.561893403530121	80.1813471502591	80.1813471502591	xgboost	1
#0000FF	0.561893403530121	0.583594977855682	80.6695894778797	80.6695894778797	xgboost	1
#0000FF	0.583594977855682	0.60517555475235	81.1777600637704	81.1777600637704	xgboost	1
#0000FF	0.60517555475235	0.623404741287231	81.7257871662017	81.7257871662017	xgboost	1
#0000FF	0.623404741287231	0.641964495182037	82.2339577520925	82.2339577520925	xgboost	1
#0000FF	0.641964495182037	0.658798396587372	82.7919489836588	82.7919489836588	xgboost	1
#0000FF	0.658798396587372	0.673975348472595	83.2801913112794	83.2801913112794	xgboost	1
#0000FF	0.673975348472595	0.692233860492706	83.6887206058191	83.6887206058191	xgboost	1
#0000FF	0.692233860492706	0.707555532455444	84.0773216420885	84.0773216420885	xgboost	1
#0000FF	0.707555532455444	0.719988286495209	84.4459944200877	84.4459944200877	xgboost	1
#0000FF	0.719988286495209	0.733497679233551	84.8445595854923	84.8445595854923	xgboost	1
#0000FF	0.733497679233551	0.749620318412781	85.0438421681945	85.0438421681945	xgboost	1
#0000FF	0.749620318412781	0.765035688877106	85.2132323634914	85.2132323634914	xgboost	1
#0000FF	0.765035688877106	0.778381288051605	85.6815464328418	85.6815464328418	xgboost	1
#0000FF	0.778381288051605	0.792255818843842	85.9206855320845	85.9206855320845	xgboost	1
#0000FF	0.792255818843842	0.804138660430908	86.1100039856517	86.1100039856517	xgboost	1
#0000FF	0.804138660430908	0.825469613075256	85.8210442407334	85.8210442407334	xgboost	1
#0000FF	0.825469613075256	0.841147780418396	85.7114388202471	85.7114388202471	xgboost	1
#0000FF	0.841147780418396	0.863019824028015	85.4523714627342	85.4523714627342	xgboost	1
