colour	x	y	key	showSelected.variable	showSelected.value	showSelected2	PANEL	fill
#FF0000	75.6002789678191	2	glmnet 1	glmnet	25	glmnet	1	#FF0000
#FF0000	76.0585832420046	2	glmnet 1	glmnet	24	glmnet	1	#FF0000
#FF0000	76.5667031981668	2	glmnet 1	glmnet	23	glmnet	1	#FF0000
#FF0000	77.015044335957	2	glmnet 1	glmnet	22	glmnet	1	#FF0000
#FF0000	77.4932748829332	2	glmnet 1	glmnet	21	glmnet	1	#FF0000
#FF0000	77.8619109295606	2	glmnet 1	glmnet	20	glmnet	1	#FF0000
#FF0000	78.3102520673508	2	glmnet 1	glmnet	19	glmnet	1	#FF0000
#FF0000	78.698814386769	2	glmnet 1	glmnet	18	glmnet	1	#FF0000
#FF0000	79.1770449337452	2	glmnet 1	glmnet	17	glmnet	1	#FF0000
#FF0000	79.555644116768	2	glmnet 1	glmnet	16	glmnet	1	#FF0000
#FF0000	79.9940221181628	2	glmnet 1	glmnet	15	glmnet	1	#FF0000
#FF0000	80.3825844375809	2	glmnet 1	glmnet	14	glmnet	1	#FF0000
#FF0000	80.6914416658364	2	glmnet 1	glmnet	13	glmnet	1	#FF0000
#FF0000	81.0899671216499	2	glmnet 1	glmnet	12	glmnet	1	#FF0000
#FF0000	81.418750622696	2	glmnet 1	glmnet	11	glmnet	1	#FF0000
#FF0000	81.7774235329282	2	glmnet 1	glmnet	10	glmnet	1	#FF0000
#FF0000	81.9866493972303	2	glmnet 1	glmnet	9	glmnet	1	#FF0000
#FF0000	82.2556540799044	2	glmnet 1	glmnet	8	glmnet	1	#FF0000
#FF0000	82.4848062169971	2	glmnet 1	glmnet	7	glmnet	1	#FF0000
#FF0000	82.5246587625785	2	glmnet 1	glmnet	6	glmnet	1	#FF0000
#FF0000	82.4250273986251	2	glmnet 1	glmnet	5	glmnet	1	#FF0000
#FF0000	82.4449536714158	2	glmnet 1	glmnet	4	glmnet	1	#FF0000
#FF0000	82.6940320812992	2	glmnet 1	glmnet	3	glmnet	1	#FF0000
#FF0000	82.7039952176945	2	glmnet 1	glmnet	2	glmnet	1	#FF0000
#FF0000	82.5944007173458	2	glmnet 1	glmnet	1	glmnet	1	#FF0000
#FF0000	81.7176447145562	2	glmnet 1	glmnet	0	glmnet	1	#FF0000
#FF0000	18.1329082395138	2	glmnet 2	glmnet	100	glmnet	1	#FF0000
#FF0000	18.551359968118	2	glmnet 2	glmnet	99	glmnet	1	#FF0000
#FF0000	19.3683371525356	2	glmnet 2	glmnet	98	glmnet	1	#FF0000
#FF0000	20.1853143369533	2	glmnet 2	glmnet	97	glmnet	1	#FF0000
#FF0000	21.0022915213709	2	glmnet 2	glmnet	96	glmnet	1	#FF0000
#FF0000	21.8192687057886	2	glmnet 2	glmnet	95	glmnet	1	#FF0000
#FF0000	22.6362458902062	2	glmnet 2	glmnet	94	glmnet	1	#FF0000
#FF0000	23.4631862110192	2	glmnet 2	glmnet	93	glmnet	1	#FF0000
#FF0000	24.2801633954369	2	glmnet 2	glmnet	92	glmnet	1	#FF0000
#FF0000	25.0971405798545	2	glmnet 2	glmnet	91	glmnet	1	#FF0000
#FF0000	25.9141177642722	2	glmnet 2	glmnet	90	glmnet	1	#FF0000
#FF0000	26.7310949486899	2	glmnet 2	glmnet	89	glmnet	1	#FF0000
#FF0000	27.5480721331075	2	glmnet 2	glmnet	88	glmnet	1	#FF0000
#FF0000	28.3750124539205	2	glmnet 2	glmnet	87	glmnet	1	#FF0000
#FF0000	29.1919896383381	2	glmnet 2	glmnet	86	glmnet	1	#FF0000
#FF0000	30.0089668227558	2	glmnet 2	glmnet	85	glmnet	1	#FF0000
#FF0000	30.8259440071735	2	glmnet 2	glmnet	84	glmnet	1	#FF0000
#FF0000	31.6429211915911	2	glmnet 2	glmnet	83	glmnet	1	#FF0000
#FF0000	32.4598983760088	2	glmnet 2	glmnet	82	glmnet	1	#FF0000
#FF0000	33.2868386968218	2	glmnet 2	glmnet	81	glmnet	1	#FF0000
#FF0000	34.1038158812394	2	glmnet 2	glmnet	80	glmnet	1	#FF0000
#FF0000	34.9207930656571	2	glmnet 2	glmnet	79	glmnet	1	#FF0000
#FF0000	35.7377702500747	2	glmnet 2	glmnet	78	glmnet	1	#FF0000
#FF0000	36.5547474344924	2	glmnet 2	glmnet	77	glmnet	1	#FF0000
#FF0000	37.37172461891	2	glmnet 2	glmnet	76	glmnet	1	#FF0000
#FF0000	38.198664939723	2	glmnet 2	glmnet	75	glmnet	1	#FF0000
#FF0000	39.0156421241407	2	glmnet 2	glmnet	74	glmnet	1	#FF0000
#FF0000	39.822656172163	2	glmnet 2	glmnet	73	glmnet	1	#FF0000
#FF0000	40.6396333565807	2	glmnet 2	glmnet	72	glmnet	1	#FF0000
#FF0000	41.4566105409983	2	glmnet 2	glmnet	71	glmnet	1	#FF0000
#FF0000	42.2835508618113	2	glmnet 2	glmnet	70	glmnet	1	#FF0000
#FF0000	43.0905649098336	2	glmnet 2	glmnet	69	glmnet	1	#FF0000
#FF0000	43.9075420942513	2	glmnet 2	glmnet	68	glmnet	1	#FF0000
#FF0000	44.7245192786689	2	glmnet 2	glmnet	67	glmnet	1	#FF0000
#FF0000	45.5414964630866	2	glmnet 2	glmnet	66	glmnet	1	#FF0000
#FF0000	46.3584736475043	2	glmnet 2	glmnet	65	glmnet	1	#FF0000
#FF0000	47.1854139683172	2	glmnet 2	glmnet	64	glmnet	1	#FF0000
#FF0000	48.0023911527349	2	glmnet 2	glmnet	63	glmnet	1	#FF0000
#FF0000	48.7994420643619	2	glmnet 2	glmnet	62	glmnet	1	#FF0000
#FF0000	49.6064561123842	2	glmnet 2	glmnet	61	glmnet	1	#FF0000
#FF0000	50.4234332968018	2	glmnet 2	glmnet	60	glmnet	1	#FF0000
#FF0000	51.2304473448242	2	glmnet 2	glmnet	59	glmnet	1	#FF0000
#FF0000	52.0474245292418	2	glmnet 2	glmnet	58	glmnet	1	#FF0000
#FF0000	52.8644017136595	2	glmnet 2	glmnet	57	glmnet	1	#FF0000
#FF0000	53.6813788980771	2	glmnet 2	glmnet	56	glmnet	1	#FF0000
#FF0000	54.4883929460994	2	glmnet 2	glmnet	55	glmnet	1	#FF0000
#FF0000	55.2655175849358	2	glmnet 2	glmnet	54	glmnet	1	#FF0000
#FF0000	56.0824947693534	2	glmnet 2	glmnet	53	glmnet	1	#FF0000
#FF0000	56.9094350901664	2	glmnet 2	glmnet	52	glmnet	1	#FF0000
#FF0000	57.7164491381887	2	glmnet 2	glmnet	51	glmnet	1	#FF0000
#FF0000	58.5135000498157	2	glmnet 2	glmnet	50	glmnet	1	#FF0000
#FF0000	59.3105509614427	2	glmnet 2	glmnet	49	glmnet	1	#FF0000
#FF0000	60.0777124638836	2	glmnet 2	glmnet	48	glmnet	1	#FF0000
#FF0000	60.8548371027199	2	glmnet 2	glmnet	47	glmnet	1	#FF0000
#FF0000	61.6219986051609	2	glmnet 2	glmnet	46	glmnet	1	#FF0000
#FF0000	62.3991232439972	2	glmnet 2	glmnet	45	glmnet	1	#FF0000
#FF0000	63.1762478828335	2	glmnet 2	glmnet	44	glmnet	1	#FF0000
#FF0000	63.9434093852745	2	glmnet 2	glmnet	43	glmnet	1	#FF0000
#FF0000	64.6806814785294	2	glmnet 2	glmnet	42	glmnet	1	#FF0000
#FF0000	65.4079904353891	2	glmnet 2	glmnet	41	glmnet	1	#FF0000
#FF0000	66.17515193783	2	glmnet 2	glmnet	40	glmnet	1	#FF0000
#FF0000	66.912424031085	2	glmnet 2	glmnet	39	glmnet	1	#FF0000
#FF0000	67.5301384875959	2	glmnet 2	glmnet	38	glmnet	1	#FF0000
#FF0000	68.2574474444555	2	glmnet 2	glmnet	37	glmnet	1	#FF0000
#FF0000	68.8851250373618	2	glmnet 2	glmnet	36	glmnet	1	#FF0000
#FF0000	69.6024708578261	2	glmnet 2	glmnet	35	glmnet	1	#FF0000
#FF0000	70.2998904054996	2	glmnet 2	glmnet	34	glmnet	1	#FF0000
#FF0000	70.9176048620106	2	glmnet 2	glmnet	33	glmnet	1	#FF0000
#FF0000	71.6150244096842	2	glmnet 2	glmnet	32	glmnet	1	#FF0000
#FF0000	72.2825545481718	2	glmnet 2	glmnet	31	glmnet	1	#FF0000
#FF0000	72.8903058682873	2	glmnet 2	glmnet	30	glmnet	1	#FF0000
#FF0000	73.4681677792169	2	glmnet 2	glmnet	29	glmnet	1	#FF0000
#FF0000	74.0360665537511	2	glmnet 2	glmnet	28	glmnet	1	#FF0000
#FF0000	74.6139284646807	2	glmnet 2	glmnet	27	glmnet	1	#FF0000
#FF0000	75.1320115572382	2	glmnet 2	glmnet	26	glmnet	1	#FF0000
#FF0000	75.6899471953771	2	glmnet 2	glmnet	25	glmnet	1	#FF0000
#FF0000	76.2678091063067	2	glmnet 2	glmnet	24	glmnet	1	#FF0000
#FF0000	76.8257447444456	2	glmnet 2	glmnet	23	glmnet	1	#FF0000
#FF0000	77.3637541097938	2	glmnet 2	glmnet	22	glmnet	1	#FF0000
#FF0000	77.7224270200259	2	glmnet 2	glmnet	21	glmnet	1	#FF0000
#FF0000	78.1807312942114	2	glmnet 2	glmnet	20	glmnet	1	#FF0000
#FF0000	78.7386669323503	2	glmnet 2	glmnet	19	glmnet	1	#FF0000
#FF0000	79.2667131613032	2	glmnet 2	glmnet	18	glmnet	1	#FF0000
#FF0000	79.8047225266514	2	glmnet 2	glmnet	17	glmnet	1	#FF0000
#FF0000	80.2132111188602	2	glmnet 2	glmnet	16	glmnet	1	#FF0000
#FF0000	80.591810301883	2	glmnet 2	glmnet	15	glmnet	1	#FF0000
#FF0000	81.0700408488592	2	glmnet 2	glmnet	14	glmnet	1	#FF0000
#FF0000	81.3988243499054	2	glmnet 2	glmnet	13	glmnet	1	#FF0000
#FF0000	81.6877553053701	2	glmnet 2	glmnet	12	glmnet	1	#FF0000
#FF0000	82.066354488393	2	glmnet 2	glmnet	11	glmnet	1	#FF0000
#FF0000	82.4250273986251	2	glmnet 2	glmnet	10	glmnet	1	#FF0000
#FF0000	82.8235528544386	2	glmnet 2	glmnet	9	glmnet	1	#FF0000
#FF0000	83.1822257646707	2	glmnet 2	glmnet	8	glmnet	1	#FF0000
#FF0000	83.3416359469961	2	glmnet 2	glmnet	7	glmnet	1	#FF0000
#FF0000	83.3715253561821	2	glmnet 2	glmnet	6	glmnet	1	#FF0000
#FF0000	83.5508618112982	2	glmnet 2	glmnet	5	glmnet	1	#FF0000
#FF0000	83.6803825844376	2	glmnet 2	glmnet	4	glmnet	1	#FF0000
#FF0000	83.5608249476935	2	glmnet 2	glmnet	3	glmnet	1	#FF0000
#FF0000	83.3017834014148	2	glmnet 2	glmnet	2	glmnet	1	#FF0000
#FF0000	83.01285244595	2	glmnet 2	glmnet	1	glmnet	1	#FF0000
#FF0000	81.8670917604862	2	glmnet 2	glmnet	0	glmnet	1	#FF0000
#FF0000	17.6365085691511	2	glmnet 3	glmnet	100	glmnet	1	#FF0000
#FF0000	18.0550019928258	2	glmnet 3	glmnet	99	glmnet	1	#FF0000
#FF0000	18.8720605819051	2	glmnet 3	glmnet	98	glmnet	1	#FF0000
#FF0000	19.6990833001196	2	glmnet 3	glmnet	97	glmnet	1	#FF0000
#FF0000	20.526106018334	2	glmnet 3	glmnet	96	glmnet	1	#FF0000
#FF0000	21.3431646074133	2	glmnet 3	glmnet	95	glmnet	1	#FF0000
#FF0000	22.1701873256277	2	glmnet 3	glmnet	94	glmnet	1	#FF0000
#FF0000	22.9972100438422	2	glmnet 3	glmnet	93	glmnet	1	#FF0000
#FF0000	23.8142686329215	2	glmnet 3	glmnet	92	glmnet	1	#FF0000
#FF0000	24.6412913511359	2	glmnet 3	glmnet	91	glmnet	1	#FF0000
#FF0000	25.4683140693503	2	glmnet 3	glmnet	90	glmnet	1	#FF0000
#FF0000	26.2853726584297	2	glmnet 3	glmnet	89	glmnet	1	#FF0000
#FF0000	27.1123953766441	2	glmnet 3	glmnet	88	glmnet	1	#FF0000
#FF0000	27.9394180948585	2	glmnet 3	glmnet	87	glmnet	1	#FF0000
#FF0000	28.7564766839378	2	glmnet 3	glmnet	86	glmnet	1	#FF0000
#FF0000	29.5834994021523	2	glmnet 3	glmnet	85	glmnet	1	#FF0000
#FF0000	30.4105221203667	2	glmnet 3	glmnet	84	glmnet	1	#FF0000
#FF0000	31.227580709446	2	glmnet 3	glmnet	83	glmnet	1	#FF0000
#FF0000	32.0546034276604	2	glmnet 3	glmnet	82	glmnet	1	#FF0000
#FF0000	32.8816261458749	2	glmnet 3	glmnet	81	glmnet	1	#FF0000
#FF0000	33.6986847349542	2	glmnet 3	glmnet	80	glmnet	1	#FF0000
#FF0000	34.5257074531686	2	glmnet 3	glmnet	79	glmnet	1	#FF0000
#FF0000	35.352730171383	2	glmnet 3	glmnet	78	glmnet	1	#FF0000
#FF0000	36.1697887604623	2	glmnet 3	glmnet	77	glmnet	1	#FF0000
#FF0000	36.9968114786768	2	glmnet 3	glmnet	76	glmnet	1	#FF0000
#FF0000	37.8238341968912	2	glmnet 3	glmnet	75	glmnet	1	#FF0000
#FF0000	38.6408927859705	2	glmnet 3	glmnet	74	glmnet	1	#FF0000
#FF0000	39.4679155041849	2	glmnet 3	glmnet	73	glmnet	1	#FF0000
#FF0000	40.2949382223994	2	glmnet 3	glmnet	72	glmnet	1	#FF0000
#FF0000	41.1119968114787	2	glmnet 3	glmnet	71	glmnet	1	#FF0000
#FF0000	41.9390195296931	2	glmnet 3	glmnet	70	glmnet	1	#FF0000
#FF0000	42.7461139896373	2	glmnet 3	glmnet	69	glmnet	1	#FF0000
#FF0000	43.5432443204464	2	glmnet 3	glmnet	68	glmnet	1	#FF0000
#FF0000	44.3702670386608	2	glmnet 3	glmnet	67	glmnet	1	#FF0000
#FF0000	45.1873256277401	2	glmnet 3	glmnet	66	glmnet	1	#FF0000
#FF0000	46.0043842168195	2	glmnet 3	glmnet	65	glmnet	1	#FF0000
#FF0000	46.8314069350339	2	glmnet 3	glmnet	64	glmnet	1	#FF0000
#FF0000	47.6584296532483	2	glmnet 3	glmnet	63	glmnet	1	#FF0000
#FF0000	48.4754882423276	2	glmnet 3	glmnet	62	glmnet	1	#FF0000
#FF0000	49.3025109605421	2	glmnet 3	glmnet	61	glmnet	1	#FF0000
#FF0000	50.1295336787565	2	glmnet 3	glmnet	60	glmnet	1	#FF0000
#FF0000	50.9465922678358	2	glmnet 3	glmnet	59	glmnet	1	#FF0000
#FF0000	51.7636508569151	2	glmnet 3	glmnet	58	glmnet	1	#FF0000
#FF0000	52.5607811877242	2	glmnet 3	glmnet	57	glmnet	1	#FF0000
#FF0000	53.3778397768035	2	glmnet 3	glmnet	56	glmnet	1	#FF0000
#FF0000	54.2048624950179	2	glmnet 3	glmnet	55	glmnet	1	#FF0000
#FF0000	55.0219210840973	2	glmnet 3	glmnet	54	glmnet	1	#FF0000
#FF0000	55.8290155440415	2	glmnet 3	glmnet	53	glmnet	1	#FF0000
#FF0000	56.6261458748505	2	glmnet 3	glmnet	52	glmnet	1	#FF0000
#FF0000	57.4133120765245	2	glmnet 3	glmnet	51	glmnet	1	#FF0000
#FF0000	58.2104424073336	2	glmnet 3	glmnet	50	glmnet	1	#FF0000
#FF0000	59.0175368672778	2	glmnet 3	glmnet	49	glmnet	1	#FF0000
#FF0000	59.8146671980869	2	glmnet 3	glmnet	48	glmnet	1	#FF0000
#FF0000	60.5918692706258	2	glmnet 3	glmnet	47	glmnet	1	#FF0000
#FF0000	61.39896373057	2	glmnet 3	glmnet	46	glmnet	1	#FF0000
#FF0000	62.1662016739737	2	glmnet 3	glmnet	45	glmnet	1	#FF0000
#FF0000	62.9533678756477	2	glmnet 3	glmnet	44	glmnet	1	#FF0000
#FF0000	63.7206058190514	2	glmnet 3	glmnet	43	glmnet	1	#FF0000
#FF0000	64.4878437624552	2	glmnet 3	glmnet	42	glmnet	1	#FF0000
#FF0000	65.2550817058589	2	glmnet 3	glmnet	41	glmnet	1	#FF0000
#FF0000	65.9525707453169	2	glmnet 3	glmnet	40	glmnet	1	#FF0000
#FF0000	66.669988043045	2	glmnet 3	glmnet	39	glmnet	1	#FF0000
#FF0000	67.4073335990435	2	glmnet 3	glmnet	38	glmnet	1	#FF0000
#FF0000	68.1446791550419	2	glmnet 3	glmnet	37	glmnet	1	#FF0000
#FF0000	68.86209645277	2	glmnet 3	glmnet	36	glmnet	1	#FF0000
#FF0000	69.5296931048226	2	glmnet 3	glmnet	35	glmnet	1	#FF0000
#FF0000	70.1574332403348	2	glmnet 3	glmnet	34	glmnet	1	#FF0000
#FF0000	70.8648864089279	2	glmnet 3	glmnet	33	glmnet	1	#FF0000
#FF0000	71.5723395775209	2	glmnet 3	glmnet	32	glmnet	1	#FF0000
#FF0000	72.2299721004384	2	glmnet 3	glmnet	31	glmnet	1	#FF0000
#FF0000	72.8776404942208	2	glmnet 3	glmnet	30	glmnet	1	#FF0000
#FF0000	73.5552012754085	2	glmnet 3	glmnet	29	glmnet	1	#FF0000
#FF0000	74.1829414109207	2	glmnet 3	glmnet	28	glmnet	1	#FF0000
#FF0000	74.7708250298924	2	glmnet 3	glmnet	27	glmnet	1	#FF0000
#FF0000	75.3886010362694	2	glmnet 3	glmnet	26	glmnet	1	#FF0000
#FF0000	76.0362694300518	2	glmnet 3	glmnet	25	glmnet	1	#FF0000
#FF0000	76.6540454364289	2	glmnet 3	glmnet	24	glmnet	1	#FF0000
#FF0000	77.1323236349143	2	glmnet 3	glmnet	23	glmnet	1	#FF0000
#FF0000	77.6803507373456	2	glmnet 3	glmnet	22	glmnet	1	#FF0000
#FF0000	78.1785571941013	2	glmnet 3	glmnet	21	glmnet	1	#FF0000
#FF0000	78.7365484256676	2	glmnet 3	glmnet	20	glmnet	1	#FF0000
#FF0000	79.2347548824233	2	glmnet 3	glmnet	19	glmnet	1	#FF0000
#FF0000	79.6034276604225	2	glmnet 3	glmnet	18	glmnet	1	#FF0000
#FF0000	80.001992825827	2	glmnet 3	glmnet	17	glmnet	1	#FF0000
#FF0000	80.2809884416102	2	glmnet 3	glmnet	16	glmnet	1	#FF0000
#FF0000	80.6795536070148	2	glmnet 3	glmnet	15	glmnet	1	#FF0000
#FF0000	81.0581905141491	2	glmnet 3	glmnet	14	glmnet	1	#FF0000
#FF0000	81.4467915504185	2	glmnet 3	glmnet	13	glmnet	1	#FF0000
#FF0000	81.9549621363093	2	glmnet 3	glmnet	12	glmnet	1	#FF0000
#FF0000	82.3037066560383	2	glmnet 3	glmnet	11	glmnet	1	#FF0000
#FF0000	82.6524511757672	2	glmnet 3	glmnet	10	glmnet	1	#FF0000
#FF0000	82.9015544041451	2	glmnet 3	glmnet	9	glmnet	1	#FF0000
#FF0000	83.3001195695496	2	glmnet 3	glmnet	8	glmnet	1	#FF0000
#FF0000	83.4894380231168	2	glmnet 3	glmnet	7	glmnet	1	#FF0000
#FF0000	83.6189717018733	2	glmnet 3	glmnet	6	glmnet	1	#FF0000
#FF0000	83.8481466719809	2	glmnet 3	glmnet	5	glmnet	1	#FF0000
#FF0000	83.8282184137107	2	glmnet 3	glmnet	4	glmnet	1	#FF0000
#FF0000	83.9178955759267	2	glmnet 3	glmnet	3	glmnet	1	#FF0000
#FF0000	83.7584695097648	2	glmnet 3	glmnet	2	glmnet	1	#FF0000
#FF0000	83.5392586687924	2	glmnet 3	glmnet	1	glmnet	1	#FF0000
#FF0000	82.3634914308489	2	glmnet 3	glmnet	0	glmnet	1	#FF0000
#FF0000	18.6229573535273	2	glmnet 4	glmnet	100	glmnet	1	#FF0000
#FF0000	19.031486648067	2	glmnet 4	glmnet	99	glmnet	1	#FF0000
#FF0000	19.8485452371463	2	glmnet 4	glmnet	98	glmnet	1	#FF0000
#FF0000	20.6656038262256	2	glmnet 4	glmnet	97	glmnet	1	#FF0000
#FF0000	21.4726982861698	2	glmnet 4	glmnet	96	glmnet	1	#FF0000
#FF0000	22.2897568752491	2	glmnet 4	glmnet	95	glmnet	1	#FF0000
#FF0000	23.1068154643284	2	glmnet 4	glmnet	94	glmnet	1	#FF0000
#FF0000	23.9139099242726	2	glmnet 4	glmnet	93	glmnet	1	#FF0000
#FF0000	24.7309685133519	2	glmnet 4	glmnet	92	glmnet	1	#FF0000
#FF0000	25.5480271024313	2	glmnet 4	glmnet	91	glmnet	1	#FF0000
#FF0000	26.3551215623755	2	glmnet 4	glmnet	90	glmnet	1	#FF0000
#FF0000	27.1721801514548	2	glmnet 4	glmnet	89	glmnet	1	#FF0000
#FF0000	27.9892387405341	2	glmnet 4	glmnet	88	glmnet	1	#FF0000
#FF0000	28.7963332004783	2	glmnet 4	glmnet	87	glmnet	1	#FF0000
#FF0000	29.6133917895576	2	glmnet 4	glmnet	86	glmnet	1	#FF0000
#FF0000	30.4304503786369	2	glmnet 4	glmnet	85	glmnet	1	#FF0000
#FF0000	31.2375448385811	2	glmnet 4	glmnet	84	glmnet	1	#FF0000
#FF0000	32.0546034276604	2	glmnet 4	glmnet	83	glmnet	1	#FF0000
#FF0000	32.8716620167397	2	glmnet 4	glmnet	82	glmnet	1	#FF0000
#FF0000	33.6787564766839	2	glmnet 4	glmnet	81	glmnet	1	#FF0000
#FF0000	34.4958150657632	2	glmnet 4	glmnet	80	glmnet	1	#FF0000
